"id","lon","lat","name","address","state_code","city","state_random_number","city_random_number","revenue","state_name","state_capital","population"
5208,-94.59047343,39.0414596,"Starbucks - MO - Kansas City [W]  05204","Country Club Plaza_302 Nichols Rd._Kansas City, Missouri 64112_(816) 753-4246","MO","Kansas city",6,3,319658,"Missouri","Jefferson City",42838
5209,-94.65175673,39.24699259,"Starbucks - MO - Kansas City [W]  05205","I-29 & Barry_6234 W Barry Rd_Kansas City, Missouri 64154_816-746-0901","MO","Kansas city",6,3,391928,"Missouri","Jefferson City",42838
5210,-94.60559307,38.97191155,"Starbucks - MO - Kansas City [W]  05206","Ward Parkway_8600 Ward Parkway_Kansas City, Missouri 64114_816-363-1500","MO","Kansas city",6,3,433798,"Missouri","Jefferson City",42838
5211,-94.60490844,39.05728171,"Starbucks - MO - Kansas City [W]  05207","W. 39th Street_1701 W. 39th Street_Kansas City, Missouri 64111_816-561-2850","MO","Kansas city",6,3,392222,"Missouri","Jefferson City",42838
5212,-94.5895866,39.05052676,"Starbucks - MO - Kansas City [W]  05208","Westport_401 Westport Square_Kansas City, Missouri 64111_(816) 561-7717","MO","Kansas city",6,3,391545,"Missouri","Jefferson City",42838
5213,-90.40642615,38.5770982,"Starbucks - MO - Kirkwood [W]  05209","Kirkwood Pioneer Place_343 S. Kirkwood_Kirkwood, Missouri 63122_(314) 821-2377","MO","Kirkwood",6,1,225769,"Missouri","Jefferson City",42838
5214,-90.405624,38.632107,"Starbucks - MO - Ladue [W]  05210","Lindbergh & Clayton_1500 S. Lindbergh Blvd._Ladue, Missouri 63124_314-993-5942","MO","Ladue",6,2,277294,"Missouri","Jefferson City",42838
5215,-90.39010876,38.63824353,"Starbucks - MO - Ladue [W]  05211","Clayton Rd. - Ladue_9820 Clayton Road_Ladue, Missouri 63124_(314) 567-5626","MO","Ladue",6,2,279462,"Missouri","Jefferson City",42838
5219,-94.4733,39.32348997,"Starbucks - MO - Liberty [WD]  05215","I-35 & SR-152_1915 Star Drive_Liberty, Missouri 64068_816-792-0018","MO","Liberty",6,1,209264,"Missouri","Jefferson City",42838
5220,-90.49667863,38.5938137,"Starbucks - MO - Manchester [W]  05216","Manchester Rd._14128 Manchester_Manchester, Missouri 63011_(636) 394-9918","MO","Manchester",6,1,197204,"Missouri","Jefferson City",42838
5221,-90.45,38.6899,"Starbucks - MO - Maryland Heights [W]  05217","West Port Plaza - St. Louis_111 West Port Plaza Bldg_Maryland Heights, Missouri 63146_(314) 439-8199","MO","Maryland heights",6,1,247015,"Missouri","Jefferson City",42838
5222,-93.303427,37.050736,"Starbucks - MO - Nixa  05218","Ramey-Price Cutter-Nixa #55_400 Massey Road_Nixa, Missouri 65714_417-725-6166","MO","Nixa",6,1,234610,"Missouri","Jefferson City",42838
5223,-94.53553,39.14868,"Starbucks - MO - North Kansas City  05219","Harrahs North Kansas City_One Riverboat Drive_North Kansas City, Missouri 64116","MO","North kansas city",6,1,188836,"Missouri","Jefferson City",42838
5226,-90.3668,38.6741,"Starbucks - MO - Olivette  05222","Olive & Price_9200 Olive Blvd._Olivette, Missouri 63132_314-994-0090","MO","Olivette",6,1,175180,"Missouri","Jefferson City",42838
5227,-92.6721,38.207,"Starbucks - MO - Osage Beach  05223","Target Osage Beach T-1914_3880 HIghway D_Osage Beach, Missouri 65049","MO","Osage beach",6,1,227326,"Missouri","Jefferson City",42838
5228,-92.59064,38.16898,"Starbucks - MO - Osage Beach  05224","Hy Vee Foods-Osage Beach_3870 Highway D_Osage Beach, Missouri 65049","MO","Osage beach",6,1,199760,"Missouri","Jefferson City",42838
5229,-92.6057,38.1593,"Starbucks - MO - Osage Beach [D]  05225","US-54 & SR-42_3815 Hwy 54_Osage Beach, Missouri 65065_573-302-0410","MO","Osage beach",6,1,211354,"Missouri","Jefferson City",42838
5230,-93.22446065,37.06445782,"Starbucks - MO - Ozark  05226","Ramey-Price Cutter-Ozark_5504 N 17th St_Ozark, Missouri 65721","MO","Ozark",6,1,201711,"Missouri","Jefferson City",42838
5231,-90.34768645,38.63275206,"Starbucks - MO - Richmond Heights [W]  05227","St. Louis Galleria_1060 St. Louis Galleria_Richmond Heights, Missouri 63117_314-863-3841","MO","Richmond heights",6,1,209856,"Missouri","Jefferson City",42838
5232,-93.29531,37.179752,"Starbucks - MO - Springfield  05228","Bass Pro Shops - Springfield - Lobb_1935 S. Campbell_Springfield, Missouri 65898","MO","Springfield",6,3,322372,"Missouri","Jefferson City",42838
5233,-93.2629,37.162334,"Starbucks - MO - Springfield  05229","Battlefield Mall_2825 S. Glenstone_Springfield, Missouri 65804_417-823-9264","MO","Springfield",6,3,387637,"Missouri","Jefferson City",42838
5234,-93.27817912,37.13766122,"Starbucks - MO - Springfield  05230","Price Cutter-Springfield #51_4228 S National Ave_Springfield, Missouri 65809","MO","Springfield",6,3,373269,"Missouri","Jefferson City",42838
5235,-93.31752632,37.13835878,"Starbucks - MO - Springfield  05231","Ramey-Price Cutter-Springfield_2021 West Republic Rd_Springfield, Missouri 65807_417-888-0466","MO","Springfield",6,3,424197,"Missouri","Jefferson City",42838
5236,-93.22919983,37.15823716,"Starbucks - MO - Springfield  05232","Ramey-Price Cutter-Springfield #50_3260 East Battlefield Rd_Springfield, Missouri 65804_417-887-7860","MO","Springfield",6,3,319862,"Missouri","Jefferson City",42838
5237,-93.263127,37.149329,"Starbucks - MO - Springfield  05233","Target Springfield T-1031_1825 E Primrose_Springfield, Missouri 65804","MO","Springfield",6,3,392578,"Missouri","Jefferson City",42838
5238,-93.29543901,37.18220088,"Starbucks - MO - Springfield [WD]  05234","Sunshine & Campbell_433 W. Sunshine_Springfield, Missouri 65807_417-864-4387","MO","Springfield",6,3,401963,"Missouri","Jefferson City",42838
5239,-93.29586248,37.14833339,"Starbucks - MO - Springfield [WD]  05235","Campbell & Cowden_3628 S. Campbell Ave._Springfield, Missouri 65807_417-885-7069","MO","Springfield",6,3,355725,"Missouri","Jefferson City",42838
5240,-94.806,39.7885,"Starbucks - MO - St Joseph  05236","Target St Joseph T-1977_5201 H North Beit Hwy_St Joseph, Missouri 64506","MO","St joseph",6,2,341204,"Missouri","Jefferson City",42838
5241,-90.19189,38.63082,"Starbucks - MO - St Louis  05237","Renaissance Grand-St Louis Conv Ctr_827 Washington Avenue_St Louis, Missouri 62106","MO","St louis",6,1,207989,"Missouri","Jefferson City",42838
5242,-90.19,38.6254,"Starbucks - MO - St Louis  05238","St. Louis Hilton at the Ballpark_1 South Broadway_St Louis, Missouri 63102","MO","St louis",6,1,236974,"Missouri","Jefferson City",42838
5243,-90.29456807,38.59244711,"Starbucks - MO - St Louis  05239","Target Hampton Vlg St Louis T-1515_4255 Hampton Ave_St Louis, Missouri 63109","MO","St louis",6,1,197293,"Missouri","Jefferson City",42838
5244,-90.37007581,38.74288203,"Starbucks - MO - St Louis [A]  05240","STL - St Louis Airport_10701 Natural Bridge Road_St Louis, Missouri 63145_314-429-3400","MO","St louis",6,1,170768,"Missouri","Jefferson City",42838
5245,-90.18930846,38.62768042,"Starbucks - MO - St Louis [W]  05241","Olive & 6th_521 Olive Street_St Louis, Missouri 63101_(314) 231-2150","MO","St louis",6,1,163589,"Missouri","Jefferson City",42838
5246,-90.25032499,38.64233954,"Starbucks - MO - St Louis [W]  05242","Central West End_4656 - 4658 Maryland Avenue_St Louis, Missouri 63108_(314) 367-1577","MO","St louis",6,1,199691,"Missouri","Jefferson City",42838
5247,-90.20656109,38.62930281,"Starbucks - MO - St Louis [W]  05243","St. Louis Union Station_1820 Market ST._St Louis, Missouri 63103_314-436-0437","MO","St louis",6,1,224473,"Missouri","Jefferson City",42838
5248,-90.37595526,38.50941091,"Starbucks - MO - St Louis [W]  05244","Tesson Ferry_12460 Tesson Ferry Road_St Louis, Missouri 63128_314-843-4965","MO","St louis",6,1,196469,"Missouri","Jefferson City",42838
5258,-90.30608377,38.65598495,"Starbucks - MO - University City [W]  05254","Delmar Loop_6621 Delmar Blvd_University City, Missouri 63130_(314) 862-2664","MO","University city",6,1,228489,"Missouri","Jefferson City",42838
5259,-90.495699,38.566889,"Starbucks - MO - Valley Park [D]  05255","Hwy 141 & I-44_922 Meramec Station Rd.,_Valley Park, Missouri 63088_636-825-0369","MO","Valley park",6,1,235268,"Missouri","Jefferson City",42838
5260,-90.47900367,38.56601087,"Starbucks - MO - Valley Park [WD]  05256","Big Bend & Dougherty Ferry_2934 Dougherty Ferry Rd_Valley Park, Missouri 63088_636-825-8373","MO","Valley park",6,1,225122,"Missouri","Jefferson City",42838
5261,-92.222299,37.8051,"Starbucks - MO - Waynesville  05257","Price Cutter - Waynesville, MO_300 Ichord Avenue_Waynesville, Missouri 65583","MO","Waynesville",6,1,203125,"Missouri","Jefferson City",42838
5262,-90.33876623,38.59108107,"Starbucks - MO - Webster Groves [W]  05258","Webster Groves_1 South Old Orchard_Webster Groves, Missouri 63119_314-918-7765","MO","Webster groves",6,1,222646,"Missouri","Jefferson City",42838
5263,-90.6225,38.5746,"Starbucks - MO - Wildwood [WD]  05259","Taylor & Manchester_125 Plaza Drive_Wildwood, Missouri 63040_636-273-4542","MO","Wildwood",6,2,308311,"Missouri","Jefferson City",42838
5264,-88.866465,30.3923,"Starbucks - MS - Biloxi  05260","Harrahs Grand Casino_265 Beach Blvd._Biloxi, Mississippi 39350","MS","Biloxi",2,1,103968,"Mississippi","Jackson",164422
5265,-88.86254378,30.3923713,"Starbucks - MS - Biloxi  05261","Isle of Capri Casino- Biloxi- Main_151 Beach Blvd_Biloxi, Mississippi 39530","MS","Biloxi",2,1,114293,"Mississippi","Jackson",164422
5266,-90.32587083,32.3213704,"Starbucks - MS - Clinton [WD]  05262","I-20 @ Springridge_482 Springridge Road_Clinton, Mississippi 39056_601-924-1239","MS","Clinton",2,1,96511,"Mississippi","Jackson",164422
5267,-90.10191,32.27,"Starbucks - MS - Flowood  05263","Target Flowood T-1920_170 Promenade Blvd_Flowood, Mississippi 39208","MS","Flowood",2,1,103206,"Mississippi","Jackson",164422
5268,-90.1065,32.3277,"Starbucks - MS - Flowood [WD]  05264","Lakeland & Layfair_204 A East Layfair Drive_Flowood, Mississippi 39232_601-932-6630","MS","Flowood",2,1,105136,"Mississippi","Jackson",164422
5269,-89.38432242,31.32125995,"Starbucks - MS - Hattiesburg  05265","Target Hattiesburg T-2055_6143 Highway 98_Hattiesburg, Mississippi 39402","MS","Hattiesburg",2,1,103262,"Mississippi","Jackson",164422
5270,-89.33058,31.32456,"Starbucks - MS - Hattiesburg  05266","U of S. MS/Hattisburg -Cook Library_2701 Hardy Street_Hattiesburg, Mississippi 39406","MS","Hattiesburg",2,1,98881,"Mississippi","Jackson",164422
5271,-89.34403797,31.32488678,"Starbucks - MS - Hattiesburg [D]  05267","Hardy St & 38th Ave_3708 Hardy Street_Hattiesburg, Mississippi 39402_601-271-2720","MS","Hattiesburg",2,1,123682,"Mississippi","Jackson",164422
5272,-90.14632,32.39813,"Starbucks - MS - Jackson  05268","Target-Jackson T-754_6365 I-55 N_Jackson, Mississippi 39213","MS","Jackson",2,2,163813,"Mississippi","Jackson",164422
5273,-90.23118,32.32896,"Starbucks - MS - Jackson [A]  05269","JAN - Jackson,MS Main Term Bldg_100 International Drive_Jackson, Mississippi 392988109","MS","Jackson",2,2,156020,"Mississippi","Jackson",164422
5274,-90.150693,32.3558,"Starbucks - MS - Jackson [W]  05270","I 55 & Northside_1220 E Northside Dr_Jackson, Mississippi 39202_601-366-5332","MS","Jackson",2,2,167856,"Mississippi","Jackson",164422
5275,-90.1105,32.4627,"Starbucks - MS - Madison  05271","Kroger - Madison #442_1070 Hwy 51_Madison, Mississippi 39110_601-853-2410","MS","Madison",2,1,116695,"Mississippi","Jackson",164422
5276,-89.84613,34.9622,"Starbucks - MS - Olive  Branch [WD]  05272","Hwy 302 & Old Goodman Rd_8140 Goodman Rd_Olive  Branch, Mississippi 38671_662-890-9507","MS","Olive branch",2,1,95874,"Mississippi","Jackson",164422
5277,-89.50313843,34.36164724,"Starbucks - MS - Oxford  05273","Kroger-Oxford #473_2013 University Ave._Oxford, Mississippi 38655_662-236-1414","MS","Oxford",2,2,164256,"Mississippi","Jackson",164422
5278,-90.14640078,32.27108655,"Starbucks - MS - Pearl  05274","Bass Pro Shops - Pearl_315 Childre Rd_Pearl, Mississippi 39208","MS","Pearl",2,1,111982,"Mississippi","Jackson",164422
5279,-90.135383,32.268361,"Starbucks - MS - Pearl [WD]  05275","I-20 & Pearson_403 Riverwind Drive_Pearl, Mississippi 39208_601-420-4246","MS","Pearl",2,1,110919,"Mississippi","Jackson",164422
5280,-90.1417,32.3995,"Starbucks - MS - Ridgeland  05276","Northpark Mall - The Mills_1200 E. County Line Road_Ridgeland, Mississippi 39157_601-991-0834","MS","Ridgeland",2,2,136134,"Mississippi","Jackson",164422
5281,-90.14522836,32.39976994,"Starbucks - MS - Ridgeland [WD]  05277","County Line Rd & Ridgewood Ct_1070 East County Line Rd_Ridgeland, Mississippi 39157_601-991-9080","MS","Ridgeland",2,2,134987,"Mississippi","Jackson",164422
5282,-89.98681975,34.96269639,"Starbucks - MS - Southhaven [WD]  05278","Southhaven_180 Goodman Road East_Southhaven, Mississippi 38671_662-349-0342","MS","Southhaven",2,1,110665,"Mississippi","Jackson",164422
5283,-90.3003,34.8393,"Starbucks - MS - Tunica Resorts  05279","Horseshoe Casino Tunica_1021 Casino Center Drive_Tunica Resorts, Mississippi 38664","MS","Tunica resorts",2,1,101373,"Mississippi","Jackson",164422
5284,-88.71974502,34.25724067,"Starbucks - MS - Tupelo  05280","Kroger-Tupelo #471_960 W Main St_Tupelo, Mississippi 38801","MS","Tupelo",2,1,100695,"Mississippi","Jackson",164422
5285,-88.74392389,34.25572095,"Starbucks - MS - Tupelo [WD]  05281","Thomas Rd & West Main St_2433 West Main St_Tupelo, Mississippi 38801_662-407-0293","MS","Tupelo",2,1,113135,"Mississippi","Jackson",164422
5286,-108.5945732,45.78422834,"Starbucks - MT - Billings  05282","Albertsons-Billings #2041_3137 Grand Avenue_Billings, Montana 59102","MT","Billings",3,1,129673,"Montana","Helena",32315
5287,-108.5762797,45.76467508,"Starbucks - MT - Billings  05283","Billings-Rimrock Kiosk_300 South 24th Street West_Billings, Montana 59102_406-655-9160","MT","Billings",3,1,109873,"Montana","Helena",32315
5288,-108.5798656,45.76979089,"Starbucks - MT - Billings  05284","Target Billings T-171_2601 Central Ave_Billings, Montana 59102","MT","Billings",3,1,143328,"Montana","Helena",32315
5289,-108.5762797,45.76378374,"Starbucks - MT - Billings [WD]  05285","Billings-Rimrock Mall_316 South 24th Street West_Billings, Montana 59102_406-656-5652","MT","Billings",3,1,130289,"Montana","Helena",32315
5290,-111.29063,47.494064,"Starbucks - MT - Great Falls [WD]  05286","Holiday Village-Great Falls-MT_1000 10th Avenue South_Great Falls, Montana 59405_406-452-0949","MT","Great falls",3,1,151055,"Montana","Helena",32315
5291,-112.0204163,46.58982682,"Starbucks - MT - Helena  05287","Safeway-Helena #1486_611 N Montana St_Helena, Montana 59601_406-443-1598","MT","Helena",3,1,141143,"Montana","Helena",32315
5292,-112.0184628,46.59105625,"Starbucks - MT - Helena [WD]  05288","Helena-1300 Prospect_1300 Prospect Ave._Helena, Montana 59601_406-443-9044","MT","Helena",3,1,128441,"Montana","Helena",32315
5293,-112.0363159,46.59316254,"Starbucks - MT - Helena [W]  05289","Helena-Main & Neil_608 N. Last Chance Gulch St._Helena, Montana 59601_406-443-9170","MT","Helena",3,1,108249,"Montana","Helena",32315
5294,-114.3307,48.23704,"Starbucks - MT - Kalispell [D]  05290","Hwy 93 & Reserve Dr, Kalispell_2356 US Hwy 93 N_Kalispell, Montana 599012547_406 7522330","MT","Kalispell",3,1,119543,"Montana","Helena",32315
5295,-114.018198,46.835749,"Starbucks - MT - Missoula  05291","Albertsons-Missoula #2010_3800 Russell Street_Missoula, Montana 59801_406-549-1547","MT","Missoula",3,3,260188,"Montana","Helena",32315
5296,-114.0394953,46.83629761,"Starbucks - MT - Missoula  05292","Safeway-Missoula #1573_3801 S Reserve St_Missoula, Montana 59801","MT","Missoula",3,3,255643,"Montana","Helena",32315
5297,-114.0395841,46.84850999,"Starbucks - MT - Missoula [WD]  05293","2510 Reserve Street- Missoula_2510 S Reserve Street_Missoula, Montana 59801_406-728-5202","MT","Missoula",3,3,245115,"Montana","Helena",32315
5298,-114.0337375,46.9140115,"Starbucks - MT - Missoula [WD]  05294","Missoula-1-90 and Reserve_5260 Grant Creek Road_Missoula, Montana 59808_406-721-2712","MT","Missoula",3,3,203942,"Montana","Helena",32315
5299,-113.993278,46.873302,"Starbucks - MT - Missoula [W]  05295","Trailhead Building- Missoula_420 North Higgins Ave_Missoula, Montana 59802_406-542-5130","MT","Missoula",3,3,190784,"Montana","Helena",32315
5300,-79.401695,35.3159,"Starbucks - NC - Aberdeen [D]  05296","Aberdeen, NC_110 Columbus Drive_Aberdeen, North Carolina 28327_910-692-2351","NC","Aberdeen",5,1,173236,"North Carolina","Raleigh",469298
5301,-78.823135,35.74425,"Starbucks - NC - Apex  05297","Kroger-Apex #357_940 US Hwy 64_Apex, North Carolina 27502","NC","Apex",5,1,172108,"North Carolina","Raleigh",469298
5302,-78.86585,35.73943,"Starbucks - NC - Apex  05298","Harris Teeter-Apex #58_750 W Williams St_Apex, North Carolina 27539_919-362-3782","NC","Apex",5,1,201484,"North Carolina","Raleigh",469298
5303,-78.89551,35.7196,"Starbucks - NC - Apex  05299","Super Target Apex ST-1932_1201 Beaver Creek Commons Rd_Apex, North Carolina 275028061","NC","Apex",5,1,193785,"North Carolina","Raleigh",469298
5304,-82.54892865,35.48034655,"Starbucks - NC - Arden  05300","Ingles-Arden #130_301 Long Shoals Rd_Arden, North Carolina 28704","NC","Arden",5,1,161091,"North Carolina","Raleigh",469298
5305,-82.55296,35.63053,"Starbucks - NC - Asheville  05301","Ingles-Asheville#3_915 Merrimon Ave_Asheville, North Carolina 28804_828-253-1326","NC","Asheville",5,3,381487,"North Carolina","Raleigh",469298
5306,-82.52738,35.58477,"Starbucks - NC - Asheville  05302","Palm- Ashaville Mall_3 S Tunnel Road_Asheville, North Carolina 28805_828-298-7188","NC","Asheville",5,3,309832,"North Carolina","Raleigh",469298
5307,-82.556,35.596,"Starbucks - NC - Asheville  05303","Target Asheville T-2011_15 McKenna_Asheville, North Carolina 28801_828-681-0341","NC","Asheville",5,3,329042,"North Carolina","Raleigh",469298
5308,-82.52913476,35.52132768,"Starbucks - NC - Asheville [WD]  05304","Parkway Centre_1378 Hendersonville Road_Asheville, North Carolina 28803_828-274-0586","NC","Asheville",5,3,379721,"North Carolina","Raleigh",469298
5309,-82.54682495,35.60165754,"Starbucks - NC - Asheville [W]  05305","Charlotte St._62 Charlotte Street_Asheville, North Carolina 28801_828/225-3753","NC","Asheville",5,3,258278,"North Carolina","Raleigh",469298
5310,-82.54319812,35.56509554,"Starbucks - NC - Asheville [W]  05306","Biltmore Village_40 All Souls Crescent Street_Asheville, North Carolina 28803_828-277-3248","NC","Asheville",5,3,389704,"North Carolina","Raleigh",469298
5311,-82.72928,35.24061,"Starbucks - NC - Brevard  05307","Ingles-Brevard #67_710 N Broad St_Brevard, North Carolina 28712_828-883-2377","NC","Brevard",5,1,217966,"North Carolina","Raleigh",469298
5312,-79.4851,36.0809,"Starbucks - NC - Burlington  05308","Harris Teeter-Burlington # 345_2727 Church St._Burlington, North Carolina 27215","NC","Burlington",5,3,349831,"North Carolina","Raleigh",469298
5313,-79.4725,36.0651,"Starbucks - NC - Burlington  05309","Target Burlington T-2037_1475 University Drive_Burlington, North Carolina 27215","NC","Burlington",5,3,299642,"North Carolina","Raleigh",469298
5314,-79.49059533,36.07405733,"Starbucks - NC - Burlington [WD]  05310","Burlington Mall_451 Huffman Mill Road_Burlington, North Carolina 27215_336-538-6997","NC","Burlington",5,3,370990,"North Carolina","Raleigh",469298
5315,-79.5017,36.0589,"Starbucks - NC - Burlington [WD]  05311","University Commons_1447 'A' University Drive_Burlington, North Carolina 27215_336 584-6795","NC","Burlington",5,3,378682,"North Carolina","Raleigh",469298
5316,-78.85042,35.789463,"Starbucks - NC - Cary  05312","Harris Teeter-Cary #138_98 Cornerstone Dr_Cary, North Carolina 27519","NC","Cary",5,2,255368,"North Carolina","Raleigh",469298
5317,-78.87088544,35.78684787,"Starbucks - NC - Cary  05313","Kroger-Cary #382_2750 NC 55 Hwy_Cary, North Carolina 27519_919-363-0483","NC","Cary",5,2,310583,"North Carolina","Raleigh",469298
5318,-78.795724,35.79889,"Starbucks - NC - Cary [D]  05314","Evans Road_1904 Northwest Maynard Road_Cary, North Carolina 27513_919-481-9124","NC","Cary",5,2,228862,"North Carolina","Raleigh",469298
5319,-78.783398,35.763304,"Starbucks - NC - Cary [WD]  05315","Cary Central_1217 Kildaire Farm Road_Cary, North Carolina 27511_919 465-1229","NC","Cary",5,2,265972,"North Carolina","Raleigh",469298
5320,-78.763027,35.771368,"Starbucks - NC - Cary [WD]  05316","Cary Towne Center_1107 Walnut Street_Cary, North Carolina 27511_919 468-9908","NC","Cary",5,2,277120,"North Carolina","Raleigh",469298
5321,-78.870746,35.788891,"Starbucks - NC - Cary [WD]  05317","High House Road_2840 NC Highway 55_Cary, North Carolina 27519_919 387-3482","NC","Cary",5,2,298603,"North Carolina","Raleigh",469298
5322,-78.77015,35.82761,"Starbucks - NC - Cary [W]  05318","Weston Parkway_125 Weston Parkway_Cary, North Carolina 27513_919-677-6104","NC","Cary",5,2,214116,"North Carolina","Raleigh",469298
5323,-79.14586,35.93654,"Starbucks - NC - Chapel Hill  05319","Harris Teeter-Chapel Hill #117_2110 Estes Dr_Chapel Hill, North Carolina 275147001","NC","Chapel hill",5,1,160724,"North Carolina","Raleigh",469298
5324,-79.055655,35.913254,"Starbucks - NC - Chapel Hill [W]  05320","Franklin Street_103 East Franklin Street_Chapel Hill, North Carolina 27516_(919) 932-3824","NC","Chapel hill",5,1,175462,"North Carolina","Raleigh",469298
5325,-80.84309021,35.22708857,"Starbucks - NC - Charlotte  05321","Bank of America Plaza_101 S. Tryon Street_Charlotte, North Carolina 28202_704-374-9519","NC","Charlotte",5,3,332443,"North Carolina","Raleigh",469298
5326,-80.84642,35.223,"Starbucks - NC - Charlotte  05322","Charlotte Convention Center_501 S College St_Charlotte, North Carolina 28202","NC","Charlotte",5,3,412359,"North Carolina","Raleigh",469298
5327,-80.74097,35.296623,"Starbucks - NC - Charlotte  05323","Harris-Teeter-Charlotte #258_8514 University Center Blvd_Charlotte, North Carolina 28262","NC","Charlotte",5,3,326696,"North Carolina","Raleigh",469298
5328,-80.77048,35.06601,"Starbucks - NC - Charlotte  05324","Harris Teeter-Charlotte #45_10616 Providence Road_Charlotte, North Carolina 28277","NC","Charlotte",5,3,396248,"North Carolina","Raleigh",469298
5329,-80.824735,35.154881,"Starbucks - NC - Charlotte  05325","South Park Mall_4400 Sharron Road_Charlotte, North Carolina 28211_704-364-7523","NC","Charlotte",5,3,261792,"North Carolina","Raleigh",469298
5330,-80.98704,35.0995,"Starbucks - NC - Charlotte  05326","Super Target Charlotte ST-2132_12830 Walker Branch Drive_Charlotte, North Carolina 28273_704-583-2601","NC","Charlotte",5,3,298317,"North Carolina","Raleigh",469298
5331,-80.8047,35.0354,"Starbucks - NC - Charlotte  05327","Target Charlotte Far South T-2090_9870 Rea Road_Charlotte, North Carolina 28277","NC","Charlotte",5,3,299646,"North Carolina","Raleigh",469298
5332,-80.70890301,35.12321645,"Starbucks - NC - Charlotte  05328","Target Charlotte SE T-918_1900 Matthews Township Pkwy_Charlotte, North Carolina 281054660_704-845-0948","NC","Charlotte",5,3,365295,"North Carolina","Raleigh",469298
5333,-80.88189804,35.10904722,"Starbucks - NC - Charlotte  05329","Target Pineville T-762_9531 South Blvd_Charlotte, North Carolina 282736901_704-556-7082","NC","Charlotte",5,3,298443,"North Carolina","Raleigh",469298
5334,-80.77191833,35.31614197,"Starbucks - NC - Charlotte  05330","Wachovia Bank_1525 W WT Harris Blvd_Charlotte, North Carolina 28262_704-717-0807","NC","Charlotte",5,3,298148,"North Carolina","Raleigh",469298
5335,-80.81237354,35.05826476,"Starbucks - NC - Charlotte  05331","Target Charlotte T-1087_7860 Rea Rd_Charlotte, North Carolina 28277","NC","Charlotte",5,3,384738,"North Carolina","Raleigh",469298
5336,-80.92907715,35.22526169,"Starbucks - NC - Charlotte [A]  05332","CLT - Charlotte Airport_5501 Josh Birmingham Parkway_Charlotte, North Carolina 28219_704-359-4673","NC","Charlotte",5,3,319509,"North Carolina","Raleigh",469298
5337,-80.85252822,35.05604154,"Starbucks - NC - Charlotte [WD]  05333","Ballantyne_13855 Conlan Circle_Charlotte, North Carolina 28277_704-543-1535","NC","Charlotte",5,3,346592,"North Carolina","Raleigh",469298
5338,-80.90334,35.137284,"Starbucks - NC - Charlotte [WD]  05334","Arrowood Road_7819 Forest Pine Drive_Charlotte, North Carolina 28273_704 523-2699","NC","Charlotte",5,3,353123,"North Carolina","Raleigh",469298
5339,-80.87078,35.08913,"Starbucks - NC - Charlotte [WD]  05335","Carolinas Medical South_9015 Pineville-Matthews Road_Charlotte, North Carolina 28134_(704) 540-8710","NC","Charlotte",5,3,388551,"North Carolina","Raleigh",469298
5340,-80.93832906,35.13586596,"Starbucks - NC - Charlotte [WD]  05336","Whitehall_8951-A SOUTH TRYON STREET_Charlotte, North Carolina 28273_704-504-1832","NC","Charlotte",5,3,304981,"North Carolina","Raleigh",469298
5341,-80.81817942,35.2124073,"Starbucks - NC - Charlotte [W]  05337","7th Street_1961 East 7th Street_Charlotte, North Carolina 282042417_(704) 333-5880","NC","Charlotte",5,3,320809,"North Carolina","Raleigh",469298
5342,-80.84360756,35.20113896,"Starbucks - NC - Charlotte [W]  05338","1401 East Blvd._1401 East Boulevard_Charlotte, North Carolina 28203_704-338-9911","NC","Charlotte",5,3,357965,"North Carolina","Raleigh",469298
5343,-80.805,35.0344,"Starbucks - NC - Charlotte [W]  05339","Blakeney_9820-A Rea Road_Charlotte, North Carolina 28277_704 541-0355","NC","Charlotte",5,3,350053,"North Carolina","Raleigh",469298
5344,-80.84317581,35.22545394,"Starbucks - NC - Charlotte [W]  05340","Charlotte Plaza_201 South College Street_Charlotte, North Carolina 28244_(704) 335-8242","NC","Charlotte",5,3,298639,"North Carolina","Raleigh",469298
5345,-80.80005871,35.17539226,"Starbucks - NC - Charlotte [W]  05341","Cotswold Village Shops_210 S. Sharon Amity Road_Charlotte, North Carolina 28211_(704) 442-0333","NC","Charlotte",5,3,336801,"North Carolina","Raleigh",469298
5346,-80.84996007,35.2330698,"Starbucks - NC - Charlotte [W]  05342","Gateway Village_800 W Trade St_Charlotte, North Carolina 28202_704-333-4077","NC","Charlotte",5,3,357574,"North Carolina","Raleigh",469298
5347,-80.811384,35.333966,"Starbucks - NC - Charlotte [W]  05343","Davis Lake Commons_8439 Davis Lake Parkway_Charlotte, North Carolina 28269_(704) 921-4515","NC","Charlotte",5,3,298632,"North Carolina","Raleigh",469298
5348,-80.74325075,35.31248245,"Starbucks - NC - Charlotte [W]  05344","Mallard Pointe_9211 North Tryon Street_Charlotte, North Carolina 28223_(704) 547-1787","NC","Charlotte",5,3,415802,"North Carolina","Raleigh",469298
5349,-80.82677117,35.15268955,"Starbucks - NC - Charlotte [W]  05345","Morrocroft Village - HT_6701 Morrison Blvd._Charlotte, North Carolina 28211_(704) 365-5194","NC","Charlotte",5,3,327889,"North Carolina","Raleigh",469298
5350,-80.843065,35.227399,"Starbucks - NC - Charlotte [W]  05346","Independence_101 N Tyron St_Charlotte, North Carolina 28246_704-377-2790","NC","Charlotte",5,3,331812,"North Carolina","Raleigh",469298
